SubjID,Location,Gender,Age,Set,Condition,GameID,Ha,pHa,La,LotShapeA,LotNumA,Hb,pHb,Lb,LotShapeB,LotNumB,Amb,Corr,Order,Trial,Button,B,Payoff,Forgone,RT,Apay,Bpay,Feedback,block
60006,Rehovot,M,37,6,ByProb,171,-8,1,-8,-,1,7,0.25,-14,Symm,9,0,0,23,10,L,1,-14,-8,640,-8,-14,1,2
60006,Rehovot,M,37,6,ByProb,171,-8,1,-8,-,1,7,0.25,-14,Symm,9,0,0,23,11,L,1,-14,-8,821,-8,-14,1,3
60006,Rehovot,M,37,6,ByProb,171,-8,1,-8,-,1,7,0.25,-14,Symm,9,0,0,23,12,L,1,-14,-8,798,-8,-14,1,3
60006,Rehovot,M,37,6,ByProb,171,-8,1,-8,-,1,7,0.25,-14,Symm,9,0,0,23,13,L,1,-14,-8,718,-8,-14,1,3
60006,Rehovot,M,37,6,ByProb,171,-8,1,-8,-,1,7,0.25,-14,Symm,9,0,0,23,14,L,1,-14,-8,1228,-8,-14,1,3
60006,Rehovot,M,37,6,ByProb,171,-8,1,-8,-,1,7,0.25,-14,Symm,9,0,0,23,15,L,1,-14,-8,847,-8,-14,1,3
60006,Rehovot,M,37,6,ByProb,171,-8,1,-8,-,1,7,0.25,-14,Symm,9,0,0,23,16,L,1,-14,-8,1016,-8,-14,1,4
60006,Rehovot,M,37,6,ByProb,171,-8,1,-8,-,1,7,0.25,-14,Symm,9,0,0,23,17,L,1,7,-8,765,-8,7,1,4
60006,Rehovot,M,37,6,ByProb,171,-8,1,-8,-,1,7,0.25,-14,Symm,9,0,0,23,18,L,1,-14,-8,677,-8,-14,1,4
60006,Rehovot,M,37,6,ByProb,171,-8,1,-8,-,1,7,0.25,-14,Symm,9,0,0,23,19,L,1,-14,-8,2458,-8,-14,1,4
60006,Rehovot,M,37,6,ByProb,171,-8,1,-8,-,1,7,0.25,-14,Symm,9,0,0,23,20,L,1,9,-8,1029,-8,9,1,4
60006,Rehovot,M,37,6,ByProb,171,-8,1,-8,-,1,7,0.25,-14,Symm,9,0,0,23,21,L,1,9,-8,755,-8,9,1,5
60006,Rehovot,M,37,6,ByProb,171,-8,1,-8,-,1,7,0.25,-14,Symm,9,0,0,23,22,L,1,-14,-8,681,-8,-14,1,5
60006,Rehovot,M,37,6,ByProb,171,-8,1,-8,-,1,7,0.25,-14,Symm,9,0,0,23,23,L,1,-14,-8,758,-8,-14,1,5
60006,Rehovot,M,37,6,ByProb,171,-8,1,-8,-,1,7,0.25,-14,Symm,9,0,0,23,24,L,1,5,-8,846,-8,5,1,5
60006,Rehovot,M,37,6,ByProb,171,-8,1,-8,-,1,7,0.25,-14,Symm,9,0,0,23,25,L,1,9,-8,743,-8,9,1,5
60006,Rehovot,M,37,6,ByProb,172,21,1,21,-,1,26,0.8,-24,-,1,0,0,22,1,R,0,21,26,11177,21,26,0,1
60006,Rehovot,M,37,6,ByProb,172,21,1,21,-,1,26,0.8,-24,-,1,0,0,22,2,R,0,21,26,636,21,26,0,1
60006,Rehovot,M,37,6,ByProb,172,21,1,21,-,1,26,0.8,-24,-,1,0,0,22,3,R,0,21,26,583,21,26,0,1
60006,Rehovot,M,37,6,ByProb,172,21,1,21,-,1,26,0.8,-24,-,1,0,0,22,4,R,0,21,26,530,21,26,0,1
60006,Rehovot,M,37,6,ByProb,172,21,1,21,-,1,26,0.8,-24,-,1,0,0,22,5,R,0,21,26,579,21,26,0,1
60006,Rehovot,M,37,6,ByProb,172,21,1,21,-,1,26,0.8,-24,-,1,0,0,22,6,L,1,26,21,810,21,26,1,2
60006,Rehovot,M,37,6,ByProb,172,21,1,21,-,1,26,0.8,-24,-,1,0,0,22,7,L,1,26,21,630,21,26,1,2
60006,Rehovot,M,37,6,ByProb,172,21,1,21,-,1,26,0.8,-24,-,1,0,0,22,8,L,1,26,21,642,21,26,1,2
60006,Rehovot,M,37,6,ByProb,172,21,1,21,-,1,26,0.8,-24,-,1,0,0,22,9,L,1,26,21,863,21,26,1,2
60006,Rehovot,M,37,6,ByProb,172,21,1,21,-,1,26,0.8,-24,-,1,0,0,22,10,R,0,21,26,632,21,26,1,2
60006,Rehovot,M,37,6,ByProb,172,21,1,21,-,1,26,0.8,-24,-,1,0,0,22,11,R,0,21,26,612,21,26,1,3
60006,Rehovot,M,37,6,ByProb,172,21,1,21,-,1,26,0.8,-24,-,1,0,0,22,12,R,0,21,26,616,21,26,1,3
60006,Rehovot,M,37,6,ByProb,172,21,1,21,-,1,26,0.8,-24,-,1,0,0,22,13,R,0,21,26,699,21,26,1,3
60006,Rehovot,M,37,6,ByProb,172,21,1,21,-,1,26,0.8,-24,-,1,0,0,22,14,R,0,21,-24,601,21,-24,1,3
60006,Rehovot,M,37,6,ByProb,172,21,1,21,-,1,26,0.8,-24,-,1,0,0,22,15,L,1,26,21,756,21,26,1,3
60006,Rehovot,M,37,6,ByProb,172,21,1,21,-,1,26,0.8,-24,-,1,0,0,22,16,L,1,26,21,579,21,26,1,4
60006,Rehovot,M,37,6,ByProb,172,21,1,21,-,1,26,0.8,-24,-,1,0,0,22,17,L,1,-24,21,678,21,-24,1,4
60006,Rehovot,M,37,6,ByProb,172,21,1,21,-,1,26,0.8,-24,-,1,0,0,22,18,L,1,-24,21,683,21,-24,1,4
60006,Rehovot,M,37,6,ByProb,172,21,1,21,-,1,26,0.8,-24,-,1,0,0,22,19,L,1,26,21,664,21,26,1,4
60006,Rehovot,M,37,6,ByProb,172,21,1,21,-,1,26,0.8,-24,-,1,0,0,22,20,L,1,26,21,653,21,26,1,4
60006,Rehovot,M,37,6,ByProb,172,21,1,21,-,1,26,0.8,-24,-,1,0,0,22,21,L,1,26,21,546,21,26,1,5
60006,Rehovot,M,37,6,ByProb,172,21,1,21,-,1,26,0.8,-24,-,1,0,0,22,22,R,0,21,26,620,21,26,1,5
60006,Rehovot,M,37,6,ByProb,172,21,1,21,-,1,26,0.8,-24,-,1,0,0,22,23,R,0,21,-24,631,21,-24,1,5
60006,Rehovot,M,37,6,ByProb,172,21,1,21,-,1,26,0.8,-24,-,1,0,0,22,24,R,0,21,26,547,21,26,1,5
60006,Rehovot,M,37,6,ByProb,172,21,1,21,-,1,26,0.8,-24,-,1,0,0,22,25,R,0,21,26,669,21,26,1,5
60006,Rehovot,M,37,6,ByProb,176,-9,1,-9,-,1,12,0.5,-8,-,1,1,0,29,1,R,1,12,-9,4941,-9,12,0,1
60006,Rehovot,M,37,6,ByProb,176,-9,1,-9,-,1,12,0.5,-8,-,1,1,0,29,2,R,1,-8,-9,637,-9,-8,0,1
60006,Rehovot,M,37,6,ByProb,176,-9,1,-9,-,1,12,0.5,-8,-,1,1,0,29,3,R,1,12,-9,442,-9,12,0,1
60006,Rehovot,M,37,6,ByProb,176,-9,1,-9,-,1,12,0.5,-8,-,1,1,0,29,4,R,1,-8,-9,465,-9,-8,0,1
60006,Rehovot,M,37,6,ByProb,176,-9,1,-9,-,1,12,0.5,-8,-,1,1,0,29,5,R,1,-8,-9,536,-9,-8,0,1
60006,Rehovot,M,37,6,ByProb,176,-9,1,-9,-,1,12,0.5,-8,-,1,1,0,29,6,R,1,12,-9,866,-9,12,1,2
60006,Rehovot,M,37,6,ByProb,176,-9,1,-9,-,1,12,0.5,-8,-,1,1,0,29,7,R,1,12,-9,715,-9,12,1,2
60006,Rehovot,M,37,6,ByProb,176,-9,1,-9,-,1,12,0.5,-8,-,1,1,0,29,8,R,1,12,-9,1001,-9,12,1,2
60006,Rehovot,M,37,6,ByProb,176,-9,1,-9,-,1,12,0.5,-8,-,1,1,0,29,9,R,1,12,-9,638,-9,12,1,2
60006,Rehovot,M,37,6,ByProb,176,-9,1,-9,-,1,12,0.5,-8,-,1,1,0,29,10,R,1,12,-9,571,-9,12,1,2
60006,Rehovot,M,37,6,ByProb,176,-9,1,-9,-,1,12,0.5,-8,-,1,1,0,29,11,R,1,-8,-9,709,-9,-8,1,3
60006,Rehovot,M,37,6,ByProb,176,-9,1,-9,-,1,12,0.5,-8,-,1,1,0,29,12,R,1,12,-9,659,-9,12,1,3
60006,Rehovot,M,37,6,ByProb,176,-9,1,-9,-,1,12,0.5,-8,-,1,1,0,29,13,R,1,12,-9,687,-9,12,1,3
60006,Rehovot,M,37,6,ByProb,176,-9,1,-9,-,1,12,0.5,-8,-,1,1,0,29,14,R,1,-8,-9,797,-9,-8,1,3
60006,Rehovot,M,37,6,ByProb,176,-9,1,-9,-,1,12,0.5,-8,-,1,1,0,29,15,R,1,-8,-9,765,-9,-8,1,3
60006,Rehovot,M,37,6,ByProb,176,-9,1,-9,-,1,12,0.5,-8,-,1,1,0,29,16,R,1,12,-9,668,-9,12,1,4
60006,Rehovot,M,37,6,ByProb,176,-9,1,-9,-,1,12,0.5,-8,-,1,1,0,29,17,R,1,-8,-9,713,-9,-8,1,4
60006,Rehovot,M,37,6,ByProb,176,-9,1,-9,-,1,12,0.5,-8,-,1,1,0,29,18,R,1,12,-9,687,-9,12,1,4
60006,Rehovot,M,37,6,ByProb,176,-9,1,-9,-,1,12,0.5,-8,-,1,1,0,29,19,R,1,12,-9,733,-9,12,1,4
60006,Rehovot,M,37,6,ByProb,176,-9,1,-9,-,1,12,0.5,-8,-,1,1,0,29,20,R,1,12,-9,819,-9,12,1,4
60006,Rehovot,M,37,6,ByProb,176,-9,1,-9,-,1,12,0.5,-8,-,1,1,0,29,21,R,1,-8,-9,691,-9,-8,1,5
60006,Rehovot,M,37,6,ByProb,176,-9,1,-9,-,1,12,0.5,-8,-,1,1,0,29,22,R,1,-8,-9,1009,-9,-8,1,5
60006,Rehovot,M,37,6,ByProb,176,-9,1,-9,-,1,12,0.5,-8,-,1,1,0,29,23,R,1,-8,-9,566,-9,-8,1,5
60006,Rehovot,M,37,6,ByProb,176,-9,1,-9,-,1,12,0.5,-8,-,1,1,0,29,24,R,1,12,-9,672,-9,12,1,5
60006,Rehovot,M,37,6,ByProb,176,-9,1,-9,-,1,12,0.5,-8,-,1,1,0,29,25,R,1,12,-9,694,-9,12,1,5
60034,Rehovot,M,28,6,ByProb,154,46,0.1,16,-,1,65,0.2,2,Symm,5,1,0,29,1,L,1,2,16,5556,16,2,0,1
60034,Rehovot,M,28,6,ByProb,154,46,0.1,16,-,1,65,0.2,2,Symm,5,1,0,29,2,R,0,16,2,943,16,2,0,1
60034,Rehovot,M,28,6,ByProb,154,46,0.1,16,-,1,65,0.2,2,Symm,5,1,0,29,3,R,0,16,2,699,16,2,0,1
60034,Rehovot,M,28,6,ByProb,154,46,0.1,16,-,1,65,0.2,2,Symm,5,1,0,29,4,R,0,16,65,577,16,65,0,1
60034,Rehovot,M,28,6,ByProb,154,46,0.1,16,-,1,65,0.2,2,Symm,5,1,0,29,5,R,0,16,2,683,16,2,0,1
60034,Rehovot,M,28,6,ByProb,154,46,0.1,16,-,1,65,0.2,2,Symm,5,1,0,29,6,R,0,46,2,552,46,2,1,2
60034,Rehovot,M,28,6,ByProb,154,46,0.1,16,-,1,65,0.2,2,Symm,5,1,0,29,7,R,0,46,65,2714,46,65,1,2
60034,Rehovot,M,28,6,ByProb,154,46,0.1,16,-,1,65,0.2,2,Symm,5,1,0,29,8,R,0,16,2,572,16,2,1,2
60034,Rehovot,M,28,6,ByProb,154,46,0.1,16,-,1,65,0.2,2,Symm,5,1,0,29,9,R,0,16,2,494,16,2,1,2
60034,Rehovot,M,28,6,ByProb,154,46,0.1,16,-,1,65,0.2,2,Symm,5,1,0,29,10,R,0,16,67,495,16,67,1,2
60034,Rehovot,M,28,6,ByProb,154,46,0.1,16,-,1,65,0.2,2,Symm,5,1,0,29,11,R,0,16,2,911,16,2,1,3
60034,Rehovot,M,28,6,ByProb,154,46,0.1,16,-,1,65,0.2,2,Symm,5,1,0,29,12,R,0,46,2,530,46,2,1,3
60034,Rehovot,M,28,6,ByProb,154,46,0.1,16,-,1,65,0.2,2,Symm,5,1,0,29,13,R,0,16,2,540,16,2,1,3
60034,Rehovot,M,28,6,ByProb,154,46,0.1,16,-,1,65,0.2,2,Symm,5,1,0,29,14,R,0,16,2,429,16,2,1,3
60034,Rehovot,M,28,6,ByProb,154,46,0.1,16,-,1,65,0.2,2,Symm,5,1,0,29,15,R,0,16,2,604,16,2,1,3
60034,Rehovot,M,28,6,ByProb,154,46,0.1,16,-,1,65,0.2,2,Symm,5,1,0,29,16,R,0,16,2,639,16,2,1,4
60034,Rehovot,M,28,6,ByProb,154,46,0.1,16,-,1,65,0.2,2,Symm,5,1,0,29,17,R,0,16,2,540,16,2,1,4
60034,Rehovot,M,28,6,ByProb,154,46,0.1,16,-,1,65,0.2,2,Symm,5,1,0,29,18,R,0,16,66,613,16,66,1,4
60034,Rehovot,M,28,6,ByProb,154,46,0.1,16,-,1,65,0.2,2,Symm,5,1,0,29,19,R,0,16,66,793,16,66,1,4
60034,Rehovot,M,28,6,ByProb,154,46,0.1,16,-,1,65,0.2,2,Symm,5,1,0,29,20,R,0,16,2,721,16,2,1,4
60034,Rehovot,M,28,6,ByProb,154,46,0.1,16,-,1,65,0.2,2,Symm,5,1,0,29,21,R,0,16,64,767,16,64,1,5
60034,Rehovot,M,28,6,ByProb,154,46,0.1,16,-,1,65,0.2,2,Symm,5,1,0,29,22,R,0,16,2,614,16,2,1,5
60034,Rehovot,M,28,6,ByProb,154,46,0.1,16,-,1,65,0.2,2,Symm,5,1,0,29,23,R,0,16,65,569,16,65,1,5
60034,Rehovot,M,28,6,ByProb,154,46,0.1,16,-,1,65,0.2,2,Symm,5,1,0,29,24,R,0,16,2,612,16,2,1,5
60034,Rehovot,M,28,6,ByProb,154,46,0.1,16,-,1,65,0.2,2,Symm,5,1,0,29,25,R,0,16,2,543,16,2,1,5
60034,Rehovot,M,28,6,ByProb,165,35,0.75,-18,-,1,53,0.2,27,Symm,9,0,0,7,1,L,1,51,-18,11872,-18,51,0,1
60034,Rehovot,M,28,6,ByProb,165,35,0.75,-18,-,1,53,0.2,27,Symm,9,0,0,7,2,L,1,27,35,866,35,27,0,1
60034,Rehovot,M,28,6,ByProb,165,35,0.75,-18,-,1,53,0.2,27,Symm,9,0,0,7,3,L,1,27,-18,804,-18,27,0,1
60034,Rehovot,M,28,6,ByProb,165,35,0.75,-18,-,1,53,0.2,27,Symm,9,0,0,7,4,L,1,27,35,828,35,27,0,1
60034,Rehovot,M,28,6,ByProb,165,35,0.75,-18,-,1,53,0.2,27,Symm,9,0,0,7,5,L,1,27,-18,901,-18,27,0,1
60034,Rehovot,M,28,6,ByProb,165,35,0.75,-18,-,1,53,0.2,27,Symm,9,0,0,7,6,L,1,52,35,1007,35,52,1,2
60034,Rehovot,M,28,6,ByProb,165,35,0.75,-18,-,1,53,0.2,27,Symm,9,0,0,7,7,L,1,27,-18,700,-18,27,1,2
60034,Rehovot,M,28,6,ByProb,165,35,0.75,-18,-,1,53,0.2,27,Symm,9,0,0,7,8,L,1,27,35,530,35,27,1,2
60034,Rehovot,M,28,6,ByProb,165,35,0.75,-18,-,1,53,0.2,27,Symm,9,0,0,7,9,L,1,27,-18,539,-18,27,1,2
60034,Rehovot,M,28,6,ByProb,165,35,0.75,-18,-,1,53,0.2,27,Symm,9,0,0,7,10,L,1,27,35,781,35,27,1,2
60034,Rehovot,M,28,6,ByProb,165,35,0.75,-18,-,1,53,0.2,27,Symm,9,0,0,7,11,L,1,27,35,652,35,27,1,3
60034,Rehovot,M,28,6,ByProb,165,35,0.75,-18,-,1,53,0.2,27,Symm,9,0,0,7,12,L,1,27,35,624,35,27,1,3
60034,Rehovot,M,28,6,ByProb,165,35,0.75,-18,-,1,53,0.2,27,Symm,9,0,0,7,13,R,0,35,27,644,35,27,1,3
60034,Rehovot,M,28,6,ByProb,165,35,0.75,-18,-,1,53,0.2,27,Symm,9,0,0,7,14,L,1,27,-18,640,-18,27,1,3
60034,Rehovot,M,28,6,ByProb,165,35,0.75,-18,-,1,53,0.2,27,Symm,9,0,0,7,15,L,1,27,35,668,35,27,1,3
60034,Rehovot,M,28,6,ByProb,165,35,0.75,-18,-,1,53,0.2,27,Symm,9,0,0,7,16,L,1,27,-18,665,-18,27,1,4
60034,Rehovot,M,28,6,ByProb,165,35,0.75,-18,-,1,53,0.2,27,Symm,9,0,0,7,17,L,1,52,-18,646,-18,52,1,4
60034,Rehovot,M,28,6,ByProb,165,35,0.75,-18,-,1,53,0.2,27,Symm,9,0,0,7,18,L,1,54,35,699,35,54,1,4
60034,Rehovot,M,28,6,ByProb,165,35,0.75,-18,-,1,53,0.2,27,Symm,9,0,0,7,19,L,1,27,35,720,35,27,1,4
60034,Rehovot,M,28,6,ByProb,165,35,0.75,-18,-,1,53,0.2,27,Symm,9,0,0,7,20,L,1,27,35,542,35,27,1,4
60034,Rehovot,M,28,6,ByProb,165,35,0.75,-18,-,1,53,0.2,27,Symm,9,0,0,7,21,L,1,27,35,608,35,27,1,5
60034,Rehovot,M,28,6,ByProb,165,35,0.75,-18,-,1,53,0.2,27,Symm,9,0,0,7,22,L,1,53,35,523,35,53,1,5
60034,Rehovot,M,28,6,ByProb,165,35,0.75,-18,-,1,53,0.2,27,Symm,9,0,0,7,23,L,1,27,35,644,35,27,1,5
60034,Rehovot,M,28,6,ByProb,165,35,0.75,-18,-,1,53,0.2,27,Symm,9,0,0,7,24,L,1,27,35,616,35,27,1,5
60034,Rehovot,M,28,6,ByProb,165,35,0.75,-18,-,1,53,0.2,27,Symm,9,0,0,7,25,L,1,27,35,492,35,27,1,5
60034,Rehovot,M,28,6,ByProb,169,58,0.1,0,-,1,26,0.2,8,R-skew,3,1,-1,15,1,L,1,24,0,5550,0,24,0,1
60034,Rehovot,M,28,6,ByProb,169,58,0.1,0,-,1,26,0.2,8,R-skew,3,1,-1,15,2,L,1,8,58,1033,58,8,0,1
60034,Rehovot,M,28,6,ByProb,169,58,0.1,0,-,1,26,0.2,8,R-skew,3,1,-1,15,3,L,1,24,0,951,0,24,0,1
60034,Rehovot,M,28,6,ByProb,169,58,0.1,0,-,1,26,0.2,8,R-skew,3,1,-1,15,4,L,1,26,0,763,0,26,0,1
60034,Rehovot,M,28,6,ByProb,169,58,0.1,0,-,1,26,0.2,8,R-skew,3,1,-1,15,5,L,1,24,0,715,0,24,0,1
60034,Rehovot,M,28,6,ByProb,169,58,0.1,0,-,1,26,0.2,8,R-skew,3,1,-1,15,6,L,1,8,0,697,0,8,1,2
60034,Rehovot,M,28,6,ByProb,169,58,0.1,0,-,1,26,0.2,8,R-skew,3,1,-1,15,7,L,1,8,0,614,0,8,1,2
60034,Rehovot,M,28,6,ByProb,169,58,0.1,0,-,1,26,0.2,8,R-skew,3,1,-1,15,8,L,1,8,0,681,0,8,1,2
60034,Rehovot,M,28,6,ByProb,169,58,0.1,0,-,1,26,0.2,8,R-skew,3,1,-1,15,9,L,1,8,0,590,0,8,1,2
60034,Rehovot,M,28,6,ByProb,169,58,0.1,0,-,1,26,0.2,8,R-skew,3,1,-1,15,10,L,1,8,0,537,0,8,1,2
60034,Rehovot,M,28,6,ByProb,169,58,0.1,0,-,1,26,0.2,8,R-skew,3,1,-1,15,11,L,1,8,0,547,0,8,1,3
60034,Rehovot,M,28,6,ByProb,169,58,0.1,0,-,1,26,0.2,8,R-skew,3,1,-1,15,12,L,1,8,0,596,0,8,1,3
60034,Rehovot,M,28,6,ByProb,169,58,0.1,0,-,1,26,0.2,8,R-skew,3,1,-1,15,13,L,1,8,0,616,0,8,1,3
60034,Rehovot,M,28,6,ByProb,169,58,0.1,0,-,1,26,0.2,8,R-skew,3,1,-1,15,14,L,1,26,0,571,0,26,1,3
60034,Rehovot,M,28,6,ByProb,169,58,0.1,0,-,1,26,0.2,8,R-skew,3,1,-1,15,15,L,1,8,0,630,0,8,1,3
60034,Rehovot,M,28,6,ByProb,169,58,0.1,0,-,1,26,0.2,8,R-skew,3,1,-1,15,16,L,1,26,0,586,0,26,1,4
60034,Rehovot,M,28,6,ByProb,169,58,0.1,0,-,1,26,0.2,8,R-skew,3,1,-1,15,17,L,1,8,0,716,0,8,1,4
60034,Rehovot,M,28,6,ByProb,169,58,0.1,0,-,1,26,0.2,8,R-skew,3,1,-1,15,18,L,1,8,0,506,0,8,1,4
60034,Rehovot,M,28,6,ByProb,169,58,0.1,0,-,1,26,0.2,8,R-skew,3,1,-1,15,19,L,1,8,0,547,0,8,1,4
60034,Rehovot,M,28,6,ByProb,169,58,0.1,0,-,1,26,0.2,8,R-skew,3,1,-1,15,20,L,1,8,0,557,0,8,1,4
60034,Rehovot,M,28,6,ByProb,169,58,0.1,0,-,1,26,0.2,8,R-skew,3,1,-1,15,21,L,1,8,0,583,0,8,1,5
60034,Rehovot,M,28,6,ByProb,169,58,0.1,0,-,1,26,0.2,8,R-skew,3,1,-1,15,22,L,1,8,0,562,0,8,1,5
60034,Rehovot,M,28,6,ByProb,169,58,0.1,0,-,1,26,0.2,8,R-skew,3,1,-1,15,23,L,1,8,58,580,58,8,1,5
60034,Rehovot,M,28,6,ByProb,169,58,0.1,0,-,1,26,0.2,8,R-skew,3,1,-1,15,24,L,1,8,0,631,0,8,1,5
60034,Rehovot,M,28,6,ByProb,169,58,0.1,0,-,1,26,0.2,8,R-skew,3,1,-1,15,25,L,1,8,0,691,0,8,1,5
60034,Rehovot,M,28,6,ByProb,171,-8,1,-8,-,1,7,0.25,-14,Symm,9,0,0,19,1,R,0,-8,-14,15296,-8,-14,0,1
60034,Rehovot,M,28,6,ByProb,171,-8,1,-8,-,1,7,0.25,-14,Symm,9,0,0,19,2,R,0,-8,-14,1053,-8,-14,0,1
60034,Rehovot,M,28,6,ByProb,171,-8,1,-8,-,1,7,0.25,-14,Symm,9,0,0,19,3,R,0,-8,7,691,-8,7,0,1
60034,Rehovot,M,28,6,ByProb,171,-8,1,-8,-,1,7,0.25,-14,Symm,9,0,0,19,4,R,0,-8,9,593,-8,9,0,1
60034,Rehovot,M,28,6,ByProb,171,-8,1,-8,-,1,7,0.25,-14,Symm,9,0,0,19,5,R,0,-8,-14,516,-8,-14,0,1
60034,Rehovot,M,28,6,ByProb,171,-8,1,-8,-,1,7,0.25,-14,Symm,9,0,0,19,6,R,0,-8,-14,589,-8,-14,1,2
60034,Rehovot,M,28,6,ByProb,171,-8,1,-8,-,1,7,0.25,-14,Symm,9,0,0,19,7,R,0,-8,7,480,-8,7,1,2
60034,Rehovot,M,28,6,ByProb,171,-8,1,-8,-,1,7,0.25,-14,Symm,9,0,0,19,8,R,0,-8,8,528,-8,8,1,2
60034,Rehovot,M,28,6,ByProb,171,-8,1,-8,-,1,7,0.25,-14,Symm,9,0,0,19,9,R,0,-8,8,593,-8,8,1,2
60034,Rehovot,M,28,6,ByProb,171,-8,1,-8,-,1,7,0.25,-14,Symm,9,0,0,19,10,R,0,-8,-14,724,-8,-14,1,2
60034,Rehovot,M,28,6,ByProb,171,-8,1,-8,-,1,7,0.25,-14,Symm,9,0,0,19,11,R,0,-8,-14,546,-8,-14,1,3
60034,Rehovot,M,28,6,ByProb,171,-8,1,-8,-,1,7,0.25,-14,Symm,9,0,0,19,12,R,0,-8,-14,564,-8,-14,1,3
60034,Rehovot,M,28,6,ByProb,171,-8,1,-8,-,1,7,0.25,-14,Symm,9,0,0,19,13,R,0,-8,-14,494,-8,-14,1,3
60034,Rehovot,M,28,6,ByProb,171,-8,1,-8,-,1,7,0.25,-14,Symm,9,0,0,19,14,L,1,-14,-8,599,-8,-14,1,3
60034,Rehovot,M,28,6,ByProb,171,-8,1,-8,-,1,7,0.25,-14,Symm,9,0,0,19,15,L,1,7,-8,970,-8,7,1,3
60034,Rehovot,M,28,6,ByProb,171,-8,1,-8,-,1,7,0.25,-14,Symm,9,0,0,19,16,R,0,-8,-14,590,-8,-14,1,4
60034,Rehovot,M,28,6,ByProb,171,-8,1,-8,-,1,7,0.25,-14,Symm,9,0,0,19,17,R,0,-8,-14,537,-8,-14,1,4
60034,Rehovot,M,28,6,ByProb,171,-8,1,-8,-,1,7,0.25,-14,Symm,9,0,0,19,18,R,0,-8,-14,650,-8,-14,1,4
60034,Rehovot,M,28,6,ByProb,171,-8,1,-8,-,1,7,0.25,-14,Symm,9,0,0,19,19,R,0,-8,-14,583,-8,-14,1,4
60034,Rehovot,M,28,6,ByProb,171,-8,1,-8,-,1,7,0.25,-14,Symm,9,0,0,19,20,R,0,-8,-14,713,-8,-14,1,4
60034,Rehovot,M,28,6,ByProb,171,-8,1,-8,-,1,7,0.25,-14,Symm,9,0,0,19,21,R,0,-8,-14,639,-8,-14,1,5
60034,Rehovot,M,28,6,ByProb,171,-8,1,-8,-,1,7,0.25,-14,Symm,9,0,0,19,22,R,0,-8,9,524,-8,9,1,5
60034,Rehovot,M,28,6,ByProb,171,-8,1,-8,-,1,7,0.25,-14,Symm,9,0,0,19,23,R,0,-8,-14,677,-8,-14,1,5
60034,Rehovot,M,28,6,ByProb,171,-8,1,-8,-,1,7,0.25,-14,Symm,9,0,0,19,24,R,0,-8,-14,890,-8,-14,1,5
60034,Rehovot,M,28,6,ByProb,171,-8,1,-8,-,1,7,0.25,-14,Symm,9,0,0,19,25,R,0,-8,-14,517,-8,-14,1,5
60034,Rehovot,M,28,6,ByProb,178,32,0.6,-38,-,1,14,0.2,4,L-skew,3,0,0,2,1,L,1,4,-38,19742,-38,4,0,1
60034,Rehovot,M,28,6,ByProb,178,32,0.6,-38,-,1,14,0.2,4,L-skew,3,0,0,2,2,L,1,10,32,2582,32,10,0,1
60034,Rehovot,M,28,6,ByProb,178,32,0.6,-38,-,1,14,0.2,4,L-skew,3,0,0,2,3,L,1,4,-38,1108,-38,4,0,1
60034,Rehovot,M,28,6,ByProb,178,32,0.6,-38,-,1,14,0.2,4,L-skew,3,0,0,2,4,L,1,4,32,980,32,4,0,1
60034,Rehovot,M,28,6,ByProb,178,32,0.6,-38,-,1,14,0.2,4,L-skew,3,0,0,2,5,L,1,4,-38,729,-38,4,0,1
60034,Rehovot,M,28,6,ByProb,178,32,0.6,-38,-,1,14,0.2,4,L-skew,3,0,0,2,6,L,1,4,32,695,32,4,1,2
60034,Rehovot,M,28,6,ByProb,178,32,0.6,-38,-,1,14,0.2,4,L-skew,3,0,0,2,7,L,1,4,-38,3356,-38,4,1,2
60034,Rehovot,M,28,6,ByProb,178,32,0.6,-38,-,1,14,0.2,4,L-skew,3,0,0,2,8,L,1,14,32,1750,32,14,1,2
60034,Rehovot,M,28,6,ByProb,178,32,0.6,-38,-,1,14,0.2,4,L-skew,3,0,0,2,9,L,1,4,32,1454,32,4,1,2
60034,Rehovot,M,28,6,ByProb,178,32,0.6,-38,-,1,14,0.2,4,L-skew,3,0,0,2,10,L,1,16,-38,2255,-38,16,1,2
60034,Rehovot,M,28,6,ByProb,178,32,0.6,-38,-,1,14,0.2,4,L-skew,3,0,0,2,11,R,0,-38,4,1204,-38,4,1,3
60034,Rehovot,M,28,6,ByProb,178,32,0.6,-38,-,1,14,0.2,4,L-skew,3,0,0,2,12,R,0,32,4,1735,32,4,1,3
60034,Rehovot,M,28,6,ByProb,178,32,0.6,-38,-,1,14,0.2,4,L-skew,3,0,0,2,13,L,1,14,32,1118,32,14,1,3
60034,Rehovot,M,28,6,ByProb,178,32,0.6,-38,-,1,14,0.2,4,L-skew,3,0,0,2,14,L,1,16,32,711,32,16,1,3
60034,Rehovot,M,28,6,ByProb,178,32,0.6,-38,-,1,14,0.2,4,L-skew,3,0,0,2,15,L,1,4,-38,764,-38,4,1,3
60034,Rehovot,M,28,6,ByProb,178,32,0.6,-38,-,1,14,0.2,4,L-skew,3,0,0,2,16,L,1,4,32,795,32,4,1,4
60034,Rehovot,M,28,6,ByProb,178,32,0.6,-38,-,1,14,0.2,4,L-skew,3,0,0,2,17,L,1,4,32,739,32,4,1,4
