GameID,Ha,pHa,La,LotNumA,Hb,pHb,Lb,LotNumB,Amb,Corr,lot_shape__A,lot_shape_symm_A,lot_shape_R_A,lot_shape_L_A,lot_shape__B,lot_shape_symm_B,lot_shape_R_B,lot_shape_L_B,MSE,MSE_var,good_bad,diffEV,diffSDs,diffMins,diffMaxs,diffUV,RatioMin,SignMax,pBbet_Unbiased1,pBbet_UnbiasedFB,pBbet_Uniform,pBbet_Sign1,pBbet_SignFB,Dom,diffBEV0,diffBEVfb,diffSignEV
469,38,0.6,-20,3,76,0.5,-24,1,0,0,0,0,0,1,1,0,0,0,0.11806377477619938,0.008281613589420084,0,11.2,21.52264057185077,-4.0,36.0,3.0,0.8333333333333334,1.0,-0.0074000000000000185,-0.0036000000000000476,-0.022599999999999957,-0.0998,-0.10440000000000002,0.0,11.2,11.2,-20.0
453,42,0.25,-14,3,35,0.25,-14,3,0,0,0,0,1,0,0,1,0,0,0.049107727682215774,0.004925134719420872,1,-1.75,-3.05905323144696,0.0,-10.0,-5.75,1.0,1.0,-0.2483,-0.07390000000000002,-0.7442,0.0,0.007599999999999996,-1.0,-1.75,-1.75,0.0
475,33,0.5,-1,1,36,0.05,16,6,0,0,1,0,0,0,0,0,0,1,0.13324851376530752,0.00634564864183327,0,1.0,-11.89607993793006,-20.0,8.0,5.1428571428571415,0.047619047619047616,1.0,0.06820000000000004,0.05939999999999995,0.5508,0.4974,0.4949,0.0,1.0,1.0,61.80625
459,4,0.75,-23,1,2,1.0,2,1,0,0,1,0,0,0,1,0,0,0,0.09894292508272742,0.006528052763541686,1,4.75,-11.69134295108992,25.0,-2.0,11.5,0.0,1.0,-0.5032000000000001,-0.486,0.00219999999999998,0.2499,0.254,0.0,4.75,4.75,13.5
467,38,0.75,-33,4,19,1.0,19,1,0,0,0,0,1,0,1,0,0,0,0.1257823817910763,0.005636535402170875,0,-1.25,-30.998991919093108,52.0,-30.0,-6.800000000000002,0.0,1.0,-0.4824,-0.5085999999999999,-0.6068,0.2432,0.25,0.0,-1.25,-1.25,41.0
477,14,0.99,6,1,22,0.9,-41,1,0,0,1,0,0,0,1,0,0,0,0.14890846670540567,0.0063929503434467395,0,1.7800000000000034,18.104010050314702,-47.0,8.0,-19.5,0.0,1.0,0.8102,0.8104,0.003400000000000014,-0.0964,-0.1006,0.0,1.7800000000000034,1.7800000000000034,-12.599999999999996
479,30,0.95,-2,1,85,0.4,-22,7,0,0,1,0,0,0,0,0,0,1,0.08927319736822274,0.006521363587899911,1,-7.599999999999994,46.644415160932255,-33.0,61.0,32.875,0.057142857142857134,1.0,-0.23100000000000004,-0.222,0.4846,-0.5621,-0.5443,0.0,-7.599999999999994,-7.599999999999994,-140.17499999999998
451,71,0.2,-20,4,-9,1.0,-9,1,0,0,0,0,1,0,1,0,0,0,0.133588720853794,0.005874810105512737,0,-7.200000000000001,-36.4576466602001,11.0,-91.0,-63.8,0.45,1.0,0.6033999999999999,0.6026,-0.6032,-0.2011,-0.2002,0.0,-7.200000000000001,-7.200000000000001,-40.79999999999999
471,14,1.0,14,2,14,1.0,14,1,0,0,0,0,1,0,1,0,0,0,0.1474737144483147,0.006732675522674682,0,0.0,-1.0,1.0,-1.0,0.0,0.9285714285714286,1.0,-0.011600000000000056,0.017400000000000027,0.0136,0.0,0.0,0.0,0.0,0.0,0.0
455,18,0.99,-19,1,7,1.0,7,1,0,0,1,0,0,0,1,0,0,0,0.04331985731429738,0.007657192755981739,1,-10.63,-3.681453517294495,26.0,-11.0,7.5,0.0,1.0,-0.9784,-0.9802,-0.011600000000000056,0.0106,0.0093,0.0,-10.63,-10.63,0.7400000000000021
473,34,0.05,2,2,104,0.05,1,7,0,0,0,0,0,1,0,1,0,0,0.18005707483097735,0.005059937177064186,0,2.550000000000002,15.472177990232199,-1.0,72.0,67.79166666666667,0.5,1.0,-0.8988,-0.9022,0.7474000000000001,0.0,0.0,0.0,2.550000000000002,2.550000000000002,-1.4210854715202004e-14
480,102,0.05,9,3,25,0.2,10,1,0,0,0,1,0,0,1,0,0,0,0.1737523559244919,0.005274445823452876,0,-0.6500000000000004,-14.26949678704432,1.0,-78.0,-61.25,0.9,1.0,0.9014,0.9026,-0.488,0.0,0.0,0.0,-0.6500000000000004,-0.6500000000000004,1.4210854715202004e-14
462,59,0.01,4,1,10,1.0,10,1,0,0,1,0,0,0,1,0,0,0,0.06854934606351823,0.020433199106025517,1,5.45,-5.472430904086409,6.0,-49.0,-21.5,0.4,1.0,0.9808,0.9782,-0.012000000000000009,0.0,0.0,0.0,5.45,5.45,0.0
460,28,0.2,-1,1,10,1.0,10,1,0,0,1,0,0,0,1,0,0,0,0.06958034027774253,0.0071478241648444485,1,5.199999999999998,-11.6,11.0,-18.0,-3.5,0.0,1.0,0.6015999999999999,0.6026,-0.006799999999999973,0.8063,0.7943,0.0,5.199999999999998,5.199999999999998,46.40000000000001
476,26,1.0,26,7,92,0.2,9,1,0,0,0,1,0,0,1,0,0,0,0.1082079862189089,0.008792593051363396,0,-0.4000000000000093,31.975255128608406,-14.0,63.0,24.500000000000004,0.39130434782608703,1.0,-0.5992,-0.5944,0.008799999999999975,0.0,0.0,0.0,-0.4000000000000093,-0.4000000000000093,-4.263256414560601e-14
456,97,0.1,5,1,19,1.0,19,1,0,0,1,0,0,0,1,0,0,0,0.1087150266858542,0.0151271647100489,0,4.799999999999999,-27.6,14.0,-78.0,-32.0,0.2631578947368421,1.0,0.7871999999999999,0.8016000000000001,0.002799999999999969,0.0,0.0,0.0,4.799999999999999,4.799999999999999,0.0
463,80,0.1,20,2,42,0.01,29,1,0,0,0,0,0,1,1,0,0,0,0.16228061835294,0.011315226757643482,0,3.1300000000000026,-16.709293895237533,9.0,-39.0,-24.5,0.6896551724137931,1.0,0.8036000000000001,0.8038000000000001,-0.3396,0.0,0.0,0.0,3.1300000000000026,3.1300000000000026,0.0
454,84,0.25,-9,3,22,0.01,16,3,0,-1,0,0,0,1,0,0,1,0,0.10978596905560024,0.010822342783247379,0,1.8099999999999987,-39.643510541331054,25.0,-60.0,-39.25,0.0,1.0,0.5025999999999999,0.4874000000000001,-0.5007999999999999,0.7445,0.7478,0.0,1.8099999999999987,1.8099999999999987,142.5
465,92,0.01,9,9,10,1.0,10,1,0,0,0,1,0,0,1,0,0,0,0.1874989228106772,0.0069950585578238455,0,0.16999999999999815,-8.259606528158594,1.0,-86.0,-73.7,0.9,1.0,0.9774,0.9764,-0.8011999999999999,0.0,0.0,0.0,0.16999999999999815,0.16999999999999815,0.0
472,32,0.95,9,1,53,0.1,27,1,0,0,1,0,0,0,1,0,0,0,0.15463139123229966,0.01194361405856248,0,-1.2499999999999964,2.7872662149282226,18.0,21.0,19.5,0.3333333333333333,1.0,-0.6940000000000001,-0.7078,1.0,0.0,0.0,0.0,-1.2499999999999964,-1.2499999999999964,0.0
452,27,0.95,-11,1,28,1.0,28,1,0,0,1,0,0,0,1,0,0,0,0.0067253269842562175,0.0006137224283869494,1,2.9000000000000017,-8.281907992727282,39.0,1.0,20.0,0.0,1.0,1.0,1.0,1.0,0.0505,0.0497,1.0,2.9000000000000017,2.9000000000000017,3.9000000000000057
458,-4,0.01,-5,3,-7,1.0,-7,1,0,0,0,1,0,0,1,0,0,0,0.027412325140717862,0.0026939042904704892,1,-2.0100000000000007,-0.12206555615733702,-2.0,-4.0,-3.0,0.7142857142857143,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-2.0100000000000007,-2.0100000000000007,-4.440892098500626e-16
457,43,0.2,-20,1,-3,1.0,-3,1,0,0,1,0,0,0,1,0,0,0,0.08497621877359042,0.010282400604567902,1,4.4,-25.2,17.0,-46.0,-14.5,0.15,1.0,0.5955999999999999,0.5928,-0.0007999999999999674,-0.1973,-0.20199999999999999,0.0,4.4,4.4,-25.2
470,40,0.6,-15,1,16,1.0,16,1,0,0,1,0,0,0,1,0,0,0,0.13207584026695462,0.0062831063155282035,0,-2.0,-26.944387170614963,31.0,-24.0,3.5,0.0,1.0,-0.20059999999999995,-0.19899999999999998,-0.01859999999999995,0.4062,0.3932,0.0,-2.0,-2.0,44.0
478,116,0.25,-31,9,6,1.0,6,4,0,0,0,1,0,0,0,0,1,0,0.1176623120241085,0.01122759204564618,0,0.24999999999998399,-59.074218914889244,34.0,-103.0,-92.8,0.0,1.0,0.494,0.5049999999999999,-0.8029999999999999,0.7516,0.7544,0.0,0.24999999999998399,0.24999999999998399,226.5
