GameID,Ha,pHa,La,lot_shape__A,lot_shape_symm_A,lot_shape_L_A,lot_shape_R_A,LotNumA,Hb,pHb,Lb,lot_shape__B,lot_shape_symm_B,lot_shape_L_B,lot_shape_R_B,LotNumB,Amb,Corr,diffEV,diffSDs,diffMins,diffMaxs,diffUV,RatioMin,SignMax,pBbet_Unbiased1,pBbet_UnbiasedFB,pBbet_Uniform,pBbet_Sign1,pBbet_SignFB,Dom,diffBEV0,diffBEVfb,diffSignEV,B.1,B.2,B.3,B.4,B.5,BEASTpred.1,BEASTpred.2,BEASTpred.3,BEASTpred.4,BEASTpred.5,MSE,good_bad
246,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1.0,3.0,0.99,-28.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-5.31,3.084461055,-36.0,-5.0,-20.5,0.0,1.0,-1.0,-1.0,-1.0,-0.0113,-0.0095,-1.0,-5.31,-5.31,-0.72,0.055,0.018333333,0.011666667,0.006666666999999999,0.005,0.0,0.0,0.0,0.0,0.0,0.0007133333333333334,1
247,26.0,1.0,26.0,1.0,0.0,0.0,0.0,1.0,22.0,0.9,-9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-7.1,9.3,-35.0,-4.0,-19.5,0.0,1.0,-1.0,-1.0,-1.0,-0.0974,-0.1025,-1.0,-7.1,-7.1,-7.0,0.036666667,0.013333333000000001,0.008333333,0.01,0.011666667,0.0,0.0,0.0,0.0,0.0,0.00036555555911111124,1
248,-10.0,1.0,-10.0,1.0,0.0,0.0,0.0,1.0,-6.0,0.25,-19.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,-5.75,5.640257086,-9.0,5.0,0.75,0.526315789,-1.0,-0.4834,-0.51,0.505,0.0,0.0,0.0,-5.75,-5.75,0.0,0.233333333,0.198333333,0.18333333300000001,0.15333333300000002,0.12,0.0803,0.0698,0.0591,0.05705,0.0549,0.013776485988611111,0
249,18.0,0.75,7.0,1.0,0.0,0.0,0.0,1.0,16.0,0.8,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.65,-1.963139721,2.0,-2.0,0.0,0.7777777779999999,1.0,-0.4812,-0.5026,0.0094,0.0,0.0,0.0,-0.65,-0.65,0.0,0.3,0.306666667,0.225,0.23,0.22166666699999998,0.37065,0.3767,0.3867,0.37575,0.3783,0.01636400874755555,0
250,19.0,1.0,19.0,0.0,0.0,1.0,0.0,4.0,78.0,0.1,13.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,14.91742431,5.0,56.0,29.0,0.615384615,1.0,-0.5596,-0.5768,0.5012,0.0,0.0,0.0,0.5,0.5,0.0,0.44833333299999995,0.378333333,0.446666667,0.435,0.436666667,0.5792,0.4792,0.4337,0.4152,0.40845,0.005731304758611117,1
251,-5.0,1.0,-5.0,1.0,0.0,0.0,0.0,1.0,138.0,0.2,-35.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.6,69.2,-30.0,143.0,56.5,0.14285714300000002,1.0,-0.5958,-0.6124,0.0056,0.2015,0.2023,0.0,4.6,4.6,69.2,0.35333333299999997,0.368333333,0.415,0.38333333299999994,0.323333333,0.46125,0.38285,0.38545,0.386,0.38425,0.0032895789136911115,1
252,29.0,1.0,29.0,1.0,0.0,0.0,0.0,1.0,79.0,0.1,17.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,-5.8,18.65636621,-12.0,53.0,35.6,0.5862068970000001,1.0,-0.8084,-0.7896,0.6066,0.0,0.0,0.0,-5.8,-5.8,0.0,0.42,0.38,0.37,0.335,0.318333333,0.4908,0.37885,0.3163,0.3029,0.29325,0.0019114472188777782,1
253,219.0,0.05,-21.0,0.0,1.0,0.0,0.0,5.0,-4.0,0.75,-15.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.25,-44.17169522,-9.0,-221.0,-190.16666669999998,0.7,1.0,0.8009999999999999,0.8156,-1.0,0.2732,0.3121,0.0,2.25,2.25,69.025,0.483333333,0.598333333,0.666666667,0.68,0.72,0.4913,0.59425,0.67,0.6864,0.70855,5.2663000073333436e-05,1
254,78.0,0.2,17.0,0.0,1.0,0.0,0.0,3.0,214.0,0.25,-34.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.2,82.98510097,-51.0,135.0,27.25,0.0,1.0,-0.494,-0.5058,-0.013999999999999999,-0.7529,-0.7509999999999999,0.0,-1.2,-1.2,-372.0,0.238333333,0.268333333,0.278333333,0.25,0.21833333300000002,0.29475,0.2949,0.3277,0.3416,0.33745,0.005781007255751112,1
255,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-7.0,0.8,-15.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-8.6,3.2,-15.0,-7.0,-11.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-8.6,-8.6,-15.0,0.065,0.023333332999999998,0.011666667,0.008333333,0.008333333,0.0,0.0,0.0,0.0,0.0,0.001008888885111111,1
256,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,74.0,0.05,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.5,15.256146300000001,3.0,73.0,38.0,0.25,1.0,1.0,1.0,1.0,0.0,0.0,1.0,13.66666667,10.08333333,0.0,0.926666667,0.95,0.97,0.973333333,0.97,1.0,1.0,1.0,1.0,1.0,0.0020777777715555567,1
257,34.0,0.8,-21.0,0.0,1.0,0.0,0.0,3.0,48.0,0.4,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.4,-0.453579295,25.0,13.0,5.75,0.0,1.0,0.21100000000000002,0.0282,0.5032,0.1969,0.2022,0.0,-1.4,-1.4,27.6,0.658333333,0.581666667,0.543333333,0.531666667,0.57,0.6389,0.55855,0.5206,0.5036,0.49925,0.0014444278900911083,1
258,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,13.0,0.4,-3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.4,7.838367177,-4.0,12.0,4.0,0.0,1.0,-0.506,-0.2074,-0.0128,-0.7490000000000001,-0.6013,0.0,0.0,1.2,-19.2,0.498333333,0.533333333,0.595,0.6083333329999999,0.583333333,0.4671,0.51925,0.56745,0.593,0.59845,0.00047929771615111015,1
259,3.0,0.95,-8.0,0.0,1.0,0.0,0.0,5.0,67.0,0.2,-13.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.55,29.416734299999998,-5.0,65.0,55.83333333,0.615384615,1.0,-0.2876,-0.591,0.7388,-0.5943,-0.7458,0.0,13.03333333,6.791666667,-124.5,0.6416666670000001,0.52,0.435,0.373333333,0.375,0.88215,0.8368,0.7238,0.5969,0.52495,0.06281339410885554,0
260,82.0,0.2,-29.0,1.0,0.0,0.0,0.0,1.0,-7.0,0.99,-10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.23,-44.10150377,19.0,-89.0,-35.0,0.344827586,1.0,0.6028,0.6024,-0.0116,-0.1959,-0.2021,0.0,-0.23,-0.23,-44.4,0.6083333329999999,0.678333333,0.663333333,0.6366666670000001,0.663333333,0.51255,0.5987,0.60715,0.6017,0.60735,0.004605856577428889,1
261,28.0,1.0,28.0,1.0,0.0,0.0,0.0,1.0,69.0,0.4,3.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.4,32.33635725,-25.0,42.0,24.5,0.107142857,1.0,-0.2062,-0.214,0.4952,0.0,0.0,0.0,1.4,1.4,0.0,0.435,0.488333333,0.5083333329999999,0.5083333329999999,0.48666666700000005,0.53205,0.50835,0.5146,0.509,0.50965,0.0020774637227511114,1
262,55.0,0.05,9.0,0.0,0.0,1.0,0.0,3.0,23.0,0.8,-17.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,3.7,5.984562181,-26.0,-32.0,-26.66666667,0.0,1.0,0.4808,0.5012,-0.8418,-0.1999,-0.1998,0.0,3.7,3.7,-29.6,0.371666667,0.5033333329999999,0.58,0.625,0.593333333,0.3925,0.50615,0.5704,0.59025,0.607,0.00038569233275333235,1
263,103.0,0.01,9.0,1.0,0.0,0.0,0.0,1.0,29.0,0.75,-44.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.81,22.25704533,-53.0,-74.0,-63.5,0.0,1.0,-0.2044,0.4866,-1.0,-0.5838,-0.2504,0.0,-23.79333333,-11.49166667,-73.5,0.14,0.301666667,0.45,0.46666666700000003,0.47,0.15245,0.3499,0.41195,0.42775,0.4416,0.0012500652765355558,1
264,26.0,0.75,-9.0,0.0,0.0,0.0,1.0,3.0,82.0,0.01,13.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,-3.56,-8.436316205,22.0,56.0,57.35,0.0,1.0,-0.4936,-0.495,1.0,0.2455,0.2434,0.0,-3.56,-3.56,47.5,0.6033333329999999,0.47,0.423333333,0.38833333299999995,0.36166666700000005,0.6272,0.51085,0.4536,0.43035,0.4174,0.0016052032276111128,1
265,30.0,0.4,13.0,0.0,0.0,0.0,1.0,2.0,146.0,0.25,-25.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,-2.05,65.69461496,-38.0,117.0,93.16666667,0.0,1.0,-0.5016,-0.4806,0.6554,-0.743,-0.7531,0.0,-2.05,-2.05,-259.5,0.201666667,0.275,0.278333333,0.305,0.26,0.36745,0.3526,0.3701,0.38575,0.39095,0.013119091934575555,0
266,-2.0,1.0,-2.0,1.0,0.0,0.0,0.0,1.0,11.0,0.5,-12.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5,11.5,-10.0,13.0,1.5,0.166666667,1.0,-0.0016,-0.0086,0.0012,0.5059,0.5014,0.0,1.5,1.5,23.0,0.65,0.711666667,0.685,0.678333333,0.663333333,0.6088,0.58065,0.5918,0.5986,0.5973,0.007653370498033334,1
267,-7.0,1.0,-7.0,1.0,0.0,0.0,0.0,1.0,-6.0,0.75,-19.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,-2.25,8.671072598,-12.0,27.0,4.166666667,0.36842105299999994,1.0,-0.6376,-0.63,-0.0114,0.0933,0.0932,0.0,-2.25,-2.25,7.3125,0.288333333,0.28,0.305,0.273333333,0.251666667,0.3316,0.29095,0.26585,0.26465,0.25845,0.0007292086703733332,1
268,16.0,1.0,16.0,1.0,0.0,0.0,0.0,1.0,23.0,0.8,-15.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,-0.6,15.35708306,-31.0,11.0,-2.0,0.0,1.0,0.6116,0.6074,0.498,-0.1995,-0.1996,0.0,-0.6,-0.6,-16.8,0.475,0.62,0.6416666670000001,0.6166666670000001,0.571666667,0.4046,0.48945,0.51525,0.5306,0.5255,0.009503893701153341,1
269,-3.0,1.0,-3.0,1.0,0.0,0.0,0.0,1.0,149.0,0.2,-34.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.6,73.2,-31.0,152.0,60.5,0.088235294,1.0,-0.5996,-0.6068,-0.005,0.19699999999999998,0.2027,0.0,5.6,5.6,73.2,0.355,0.33166666699999997,0.345,0.34,0.328333333,0.4467,0.37235,0.37845,0.3769,0.37555,0.002954789945315557,1
270,62.0,0.25,-18.0,1.0,0.0,0.0,0.0,1.0,-5.0,0.9,-23.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-8.8,-29.24101615,-5.0,-67.0,-36.0,0.7826086959999999,1.0,0.3024,0.3442,-1.0,-0.24100000000000002,-0.2418,0.0,-8.8,-8.8,-42.5,0.41166666700000004,0.418333333,0.431666667,0.46166666700000003,0.498333333,0.1632,0.2771,0.3199,0.3275,0.326,0.028374759801888888,0
271,4.0,0.8,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.20000000000000018,-1.5999999999999999,3.0,-1.0,1.0,0.0,1.0,-0.5988,-0.5902000000000001,0.003200000000000036,0.2003,0.2025,0.0,-0.20000000000000018,-0.20000000000000018,0.7999999999999998,0.4224,0.5712,0.568,0.5952,0.6496,0.44503000000000004,0.48963,0.51135,0.51613,0.52383,0.006489032419999996,1
272,4.0,0.2,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.050000000000000044,-0.3009618943233421,0.0,-1.0,-0.5,1.0,1.0,-0.14409999999999998,0.003500000000000003,-0.501,0.0506,0.05299999999999999,0.0,-0.050000000000000044,-0.050000000000000044,0.19999999999999996,0.6128,0.616,0.6208,0.6384,0.616,0.55345,0.53069,0.52555,0.51985,0.5191600000000001,0.008660973839999997,1
273,0.0,0.5,-2.0,1.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.5,0.0,0.0023999999999999577,0.006599999999999995,0.0005999999999999894,-0.5,-0.488,0.0,0.0,0.0,-1.0,0.5792,0.6032,0.5984,0.5776,0.5632,0.522,0.51599,0.51103,0.5141899999999999,0.50979,0.005076879440000006,1
274,2.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0,1.0,-0.005600000000000049,0.011200000000000043,0.0023999999999999577,0.4949,0.5009,0.0,0.0,0.0,1.0,0.3536,0.5072,0.536,0.496,0.5392,0.44673000000000007,0.4623999999999999,0.47363,0.47431999999999996,0.47931,0.0037254176600000034,1
275,0.0,0.2,-4.0,1.0,0.0,0.0,0.0,1.0,-3.0,1.0,-3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20000000000000018,-1.6,1.0,-3.0,-1.0,0.75,0.0,0.5960000000000001,0.6080000000000001,-0.018000000000000016,-0.2054,-0.1953,0.0,0.20000000000000018,0.20000000000000018,-0.7999999999999998,0.4928,0.46399999999999997,0.41600000000000004,0.3824000000000001,0.3568,0.50679,0.47563999999999995,0.46468999999999994,0.46116999999999997,0.4588399999999999,0.0038637600599999906,1
276,0.0,0.8,-4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.75,-3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04999999999999982,-0.30096189432334186,1.0,0.0,0.5,0.75,0.0,0.14179999999999998,0.0020999999999999908,0.4963,-0.0526,-0.0451,0.0,0.04999999999999982,0.04999999999999982,-0.20000000000000018,0.3824000000000001,0.40159999999999996,0.39680000000000004,0.42399999999999993,0.4064,0.4498,0.4667300000000001,0.47470999999999997,0.48012,0.47878999999999994,0.004648882299999999,1
277,0.0,0.95,-20.0,1.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.881784197001252e-16,-4.358898943540676,19.0,-1.0,9.0,0.05,0.0,-0.8968,-0.8932,0.006399999999999961,-0.9482,-0.952,0.0,8.881784197001252e-16,8.881784197001252e-16,-19.0,0.47839999999999994,0.6288,0.6192,0.6224,0.6384,0.56076,0.57904,0.585,0.58145,0.58741,0.0029411499600000023,1
278,20.0,0.05,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-4.358898943540674,1.0,-19.0,-9.0,0.0,1.0,0.8986000000000001,0.9026000000000001,-0.0021999999999999797,0.9472,0.9482,0.0,0.0,0.0,19.0,0.3872,0.3824000000000001,0.32799999999999996,0.3360000000000001,0.2896000000000001,0.35935000000000006,0.36029,0.36922999999999995,0.37073,0.37356,0.002243968399999996,1
279,100.0,0.01,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-9.9498743710662,1.0,-99.0,-49.0,0.0,1.0,0.9776,0.9834,-0.0036000000000000476,0.9885,0.9895,0.0,0.0,0.0,99.0,0.4656,0.3984,0.38880000000000003,0.3904000000000001,0.38559999999999994,0.33177,0.33440000000000003,0.34143,0.33713000000000004,0.34119,0.0058120653599999985,1
280,101.0,0.01,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-9.9498743710662,1.0,-99.0,-49.0,0.5,1.0,0.9825999999999999,0.9782,-0.01899999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.5456,0.4544,0.4336,0.42399999999999993,0.41600000000000004,0.55287,0.49615,0.45206999999999997,0.44079,0.43212000000000006,0.0005357629599999999,1
281,20.0,0.9,-20.0,1.0,0.0,0.0,0.0,1.0,19.0,1.0,19.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,-11.999999999999998,39.0,-1.0,19.0,0.0,1.0,-0.7936000000000001,-0.8042,0.006399999999999961,0.094,0.1001,0.0,3.0,3.0,8.0,0.13280000000000003,0.21920000000000006,0.20799999999999996,0.19679999999999997,0.20640000000000003,0.10897000000000001,0.13590999999999998,0.14959,0.15500000000000003,0.15664999999999996,0.0030278247200000025,1
282,50.0,0.5,-50.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-50.0,50.0,-50.0,0.0,0.0,1.0,-0.0021999999999999797,0.0041999999999999815,-0.005400000000000016,0.013200000000000045,-0.025400000000000034,0.0,0.0,0.0,0.0,0.3376,0.41280000000000006,0.4304,0.43520000000000003,0.3808,0.41179999999999994,0.4475100000000001,0.45772999999999997,0.4576800000000001,0.4667300000000001,0.0030693336600000004,1
283,50.0,0.5,-50.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-50.0,50.0,-50.0,0.0,0.0,1.0,0.009600000000000053,0.01720000000000005,0.0,-0.01699999999999996,0.0040000000000000036,0.0,0.0,0.0,0.0,0.3615999999999999,0.36959999999999993,0.4,0.3712,0.36,0.41430999999999996,0.44303000000000003,0.45948999999999995,0.45912,0.4586699999999999,0.00583501288,1
284,1.0,0.5,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0,1.0,0.0,-0.008599999999999997,0.020399999999999974,-0.013600000000000001,0.003400000000000014,0.0,0.0,0.0,0.0,0.4912000000000001,0.45120000000000005,0.42080000000000006,0.4064,0.376,0.4728399999999999,0.48211000000000004,0.48319,0.49148000000000003,0.4878800000000001,0.0049881541200000054,1
285,50.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,7.0,1.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-18.5,-24.5,6.0,-43.0,-18.5,0.14285714285714285,1.0,0.003400000000000014,-0.0016000000000000458,-0.014399999999999968,0.0,0.0,0.0,-18.5,-18.5,0.0,0.7824,0.8432,0.8784,0.8288,0.8464,0.9980899999999999,0.99808,0.9980399999999999,0.99841,0.9982,0.027326902439999988,0
286,50.0,0.5,-1.0,1.0,0.0,0.0,0.0,1.0,7.0,1.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-17.5,-25.5,8.0,-43.0,-17.5,0.0,1.0,0.0009999999999999454,-0.010599999999999998,0.012799999999999978,0.4966,0.4963,0.0,-17.5,-17.5,51.0,0.7072,0.7904,0.8128,0.8320000000000001,0.8304,0.84601,0.89036,0.92119,0.93219,0.93704,0.012483747099999994,0
287,50.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,30.0,1.0,30.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.5,-24.5,29.0,-20.0,4.5,0.03333333333333333,1.0,0.012399999999999967,-0.01479999999999998,0.020999999999999963,0.0,0.0,0.0,4.5,4.5,0.0,0.23839999999999995,0.3296,0.3248,0.30400000000000005,0.2896000000000001,0.25407,0.31821,0.31443,0.31289,0.31511999999999996,0.00024262407999999904,1
288,50.0,0.5,-1.0,1.0,0.0,0.0,0.0,1.0,30.0,1.0,30.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.5,-25.5,31.0,-20.0,5.5,0.0,1.0,-0.011200000000000043,0.007600000000000051,-0.0023999999999999577,0.5037,0.4964,0.0,5.5,5.5,51.0,0.23199999999999998,0.32799999999999996,0.4032,0.3328,0.3328,0.20199999999999996,0.27776,0.27473000000000003,0.27810999999999997,0.27859999999999996,0.005171446919999998,1
289,9.0,1.0,9.0,0.0,0.0,0.0,1.0,8.0,9.0,1.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-26.1725046566048,7.0,-247.0,-54.75,0.2222222222222222,1.0,0.7424,0.7456,-0.24900000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.3648,0.3872,0.3568,0.30879999999999996,0.2976,0.42572,0.36761,0.33313000000000004,0.32611999999999997,0.3189599999999999,0.0010823030799999983,1
290,9.0,1.0,9.0,0.0,0.0,0.0,1.0,8.0,9.0,1.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-26.1725046566048,7.0,-247.0,-54.75,0.2222222222222222,1.0,0.7456,0.7676000000000001,-0.23839999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.376,0.376,0.392,0.36319999999999997,0.3615999999999999,0.42812000000000006,0.36456,0.33551,0.32253,0.31875999999999993,0.0019055605200000015,1
294,-1.0,0.5,-3.0,1.0,0.0,0.0,0.0,1.0,-2.0,1.0,-2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.6666666666666666,-1.0,-0.005200000000000038,-0.018000000000000016,-0.0014000000000000123,0.0,0.0,0.0,0.0,0.0,0.0,0.48160000000000003,0.52,0.47839999999999994,0.47839999999999994,0.4496,0.49940000000000007,0.4970399999999999,0.50083,0.49727999999999994,0.4989699999999999,0.00082819156,1
295,3.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.5,1.0,-0.005400000000000016,0.0014000000000000123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4064,0.5008,0.45920000000000005,0.4623999999999999,0.49439999999999995,0.49775,0.4994399999999999,0.50017,0.498,0.49890999999999996,0.0022625826200000023,1
296,50.0,0.4,1.0,1.0,0.0,0.0,0.0,1.0,16.0,1.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-4.600000000000001,-24.004999479275146,15.0,-34.0,-9.5,0.0625,1.0,0.22399999999999998,0.1834,-0.015200000000000047,0.0,0.0,0.0,-4.600000000000001,-4.600000000000001,0.0,0.4992,0.6528,0.6112,0.5968,0.5456,0.55557,0.52781,0.5606399999999999,0.5694,0.57567,0.004602271100000005,1
297,48.0,0.4,1.0,0.0,0.0,1.0,0.0,3.0,16.0,1.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-3.8000000000000007,-23.077261535979524,15.0,-34.0,-19.75,0.0625,1.0,0.18260000000000004,0.21300000000000002,-0.4844,0.0,0.0,0.0,-3.8000000000000007,-3.8000000000000007,0.0,0.504,0.568,0.6,0.5776,0.5728,0.60211,0.56095,0.5787899999999999,0.5855899999999999,0.58525,0.0020687962600000015,1
298,9.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,6.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.5,-1.5,0.0,-3.0,-1.5,1.0,1.0,-0.4971,0.004599999999999993,-0.4962,0.0,0.013400000000000023,-1.0,-1.5,-1.5,0.0,0.9088,0.8656,0.8256,0.8464,0.8432,1.0,0.70516,0.6762699999999999,0.68711,0.68692,0.021230925000000005,0
299,3.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.6666666666666666,1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.9664,0.9824,0.9904,0.9888,0.9952,1.0,1.0,1.0,1.0,1.0,0.0003358719999999993,1
300,8.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,6.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,-1.0,0.0,-2.0,-1.0,1.0,1.0,-0.4966,-0.4977,-0.4981,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.9424,0.9648,0.9632,0.976,0.9792,1.0,1.0,1.0,1.0,1.0,0.001383936000000001,1
302,82.0,0.25,3.0,1.0,0.0,0.0,0.0,1.0,24.0,0.75,-4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-5.75,-22.083647796503186,-7.0,-58.0,-32.5,0.0,1.0,-0.00940000000000002,0.13220000000000004,-1.0,-0.2527,-0.2534,0.0,-5.75,-5.75,-43.0,0.681481481,0.683950617,0.6740740740000001,0.669135802,0.686419753,0.7833899999999999,0.66397,0.6292300000000001,0.6198100000000001,0.61933,0.003945926394787145,1
303,14.0,0.4,-22.0,1.0,0.0,0.0,0.0,1.0,-3.0,1.0,-3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.599999999999999,-17.636326148038883,19.0,-17.0,1.0,0.13636363636363635,1.0,0.19740000000000002,0.19320000000000004,-0.008999999999999952,-0.401,-0.3949,0.0,4.599999999999999,4.599999999999999,-28.8,0.32592592600000003,0.279012346,0.30617284,0.24691357999999997,0.219753086,0.34390999999999994,0.33881000000000006,0.3158099999999999,0.30950999999999995,0.30993000000000004,0.003208449761957319,1
304,27.0,0.1,4.0,0.0,1.0,0.0,0.0,3.0,7.0,1.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6999999999999993,-6.903622237637283,3.0,-21.0,-14.25,0.5714285714285714,1.0,0.8084,0.7964,-0.4994,0.0,0.0,0.0,0.6999999999999993,0.6999999999999993,0.0,0.3876543210000001,0.4469135799999999,0.427160494,0.41234567899999996,0.402469136,0.56183,0.47248,0.42196999999999996,0.40896,0.39992000000000005,0.006207142226265802,1
305,47.0,0.01,-15.0,1.0,0.0,0.0,0.0,1.0,-5.0,1.0,-5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.379999999999999,-6.168922110061043,10.0,-52.0,-21.0,0.3333333333333333,1.0,0.9785999999999999,0.9807999999999999,0.007600000000000051,-0.0104,-0.0094,0.0,9.379999999999999,9.379999999999999,-1.240000000000002,0.17530864199999996,0.08888888900000003,0.041975309000000016,0.02716049399999998,0.04938271599999999,0.24441000000000002,0.17539000000000005,0.13077000000000005,0.11624000000000001,0.10819999999999996,0.0063073136635609355,1
306,88.0,0.6,-46.0,0.0,0.0,0.0,1.0,3.0,28.0,1.0,28.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-6.399999999999999,-65.67373904385224,74.0,-64.0,-27.0,0.0,1.0,-0.20340000000000003,-0.20059999999999995,-0.4946,0.4066,0.3943,0.0,-6.399999999999999,-6.399999999999999,110.4,0.39259259300000005,0.545679012,0.558024691,0.602469136,0.567901235,0.45981000000000005,0.51532,0.53105,0.53997,0.54328,0.0021359661163273995,1
307,64.0,0.4,-7.0,1.0,0.0,0.0,0.0,1.0,23.0,0.9,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7000000000000028,-27.88275434752113,7.0,-41.0,-17.0,0.0,1.0,0.20680000000000004,0.1814,0.006599999999999995,0.596,0.5542,0.0,-0.7000000000000028,-0.7000000000000028,78.1,0.380246914,0.409876543,0.41975308600000005,0.36790123499999994,0.37283950600000004,0.3974,0.41923,0.44743999999999995,0.45163,0.46196000000000004,0.0032202498526493805,1
